site,year,month,day_frac_T4,day_frac_arh,logger,T4_mean,T4_absmax,T4_absmin,T4_meanmax,T4_meanmin,arh_sd,arh_cv,arh_med,arh_mean,arh_absmax,arh_absmin,T4_TDD,T4_GDD3,T4_GDD5,T4_FDD,T4_TDD_days,T4_GDD3_days,T4_GDD5_days,T4_FDD_days
41,2021,4,1,1,a,2.44,12.8,-4.6,5.96,-0.48,13.85,0.18,80.2,77.4,97.4,35.5,74.2,52.23,31.47,-1.13,28,10,5,2
41,2021,5,0.3548387096774194,0.3548387096774194,a,3.26,13.1,-2.9,6.88,0.04,15.27,0.22,67,70.9,96.2,35.8,36.04,31.66,21.39,-0.14,10,6,3,1
44,2019,9,0.5333333333333333,0.5333333333333333,a,5.27,13.3,-1.4,9.06,2.34,8.27,0.1,88,86.8,99,49.5,84.31,78.67,63.69,0,16,13,9,0
44,2019,10,1,1,a,1.84,10.4,-6,3.83,-0.12,4.74,0.05,96.9,94.9,100,68.3,69.79,52.61,44.84,-12.71,23,9,7,8
44,2019,11,1,1,a,-2.17,6.2,-13.7,-0.67,-4.02,2.67,0.03,95.2,95.5,99.5,85.2,14.62,6.96,0,-79.84,7,2,0,23
44,2019,12,1,1,a,-2.08,2.6,-11,-0.86,-3.52,2.01,0.02,94.6,94.4,97.5,84.4,4.98,0,0,-69.36,6,0,0,25
44,2020,1,1,1,a,-2.2,5.4,-16.4,-0.36,-4.11,3.81,0.04,89.8,89.9,96.8,71.5,14.75,0,0,-82.81,10,0,0,21
44,2020,2,1,1,a,-3.34,3.8,-14.1,-0.77,-5.76,5.17,0.06,89.4,88.7,96.2,54.2,10.92,0,0,-107.88,9,0,0,20
44,2020,3,1,1,a,-1.08,9.5,-10.3,2.66,-4.32,13.06,0.17,78.1,75.1,96.3,29.6,27.33,16.3,5.04,-60.81,13,4,1,18
44,2020,4,1,1,a,1.01,13.3,-8.9,5.97,-2.8,9.58,0.13,72.2,71.8,94.7,30.1,42.65,26.17,5.04,-12.33,22,6,1,8
44,2020,5,1,1,a,8.5,27.8,-1.7,16.04,2.89,14.67,0.25,53.5,58.3,94.2,20.4,263.37,258.35,238.82,0,31,29,24,0
44,2020,6,1,1,a,18.59,34.2,8,26.37,12.83,11.39,0.2,52,56.8,94.7,22.5,557.62,557.62,557.62,0,30,30,30,0
44,2020,7,1,1,a,16.03,30.7,9.6,21.57,12.02,10.03,0.14,70.6,71.9,95.1,30,496.88,496.88,496.88,0,31,31,31,0
44,2020,8,1,1,a,15.25,26.2,6.2,20.07,11.47,5.96,0.08,74.7,73.8,94.8,40.5,472.85,472.85,472.85,0,31,31,31,0
44,2020,9,1,1,a,10.77,20.7,1.9,14.52,7.81,7.18,0.09,83.3,83.2,97.3,49.4,323.23,323.23,323.23,0,30,30,30,0
44,2020,10,1,1,a,5.66,18.9,-2.5,7.93,3.78,4.19,0.05,92.4,92.2,98.7,59.2,178.99,168.08,156.28,-3.48,28,20,17,3
44,2020,11,1,1,a,1.38,9.3,-4.9,2.98,-0.35,4.94,0.05,92.2,91.1,97.9,70.9,58.4,41.88,25.99,-17.12,20,8,4,10
44,2020,12,1,1,a,-2.64,3.4,-9.5,-0.95,-4.24,2.77,0.03,94.5,94.4,99,81.8,8.01,0,0,-89.97,7,0,0,24
44,2021,1,1,1,a,-8.66,0.9,-28.3,-6.51,-11.03,3.95,0.04,93.2,92.6,98.5,81.7,0.34,0,0,-268.78,3,0,0,28
44,2021,2,1,1,a,-12.23,2.9,-24.7,-9.51,-14.85,3.4,0.04,89,89.1,98.6,77.9,1.5,0,0,-343.99,2,0,0,26
44,2021,3,1,1,a,-2.96,11.6,-23.4,1.48,-6.6,8.94,0.11,76.7,78.7,96.7,43,32.02,25.08,0,-123.87,12,6,0,19
44,2021,4,1,1,a,3.36,18.2,-3.8,8.03,-0.16,15.22,0.21,73,70.8,96.5,27.2,101.44,71.49,59.52,-0.53,29,11,8,1
44,2021,5,0.3548387096774194,0.3548387096774194,a,4.4,15.8,-2.7,9.68,0.45,16.67,0.27,55.6,62.5,94.7,23.2,48.36,42.53,30.07,0,11,7,4,0
46,2019,9,0.5333333333333333,0.5333333333333333,a,5.31,10.3,-0.3,7.76,2.84,7.87,0.09,86.1,86,97.5,58.1,84.96,78.15,59.14,0,16,13,8,0
46,2019,10,1,1,a,2.14,9.7,-5.2,3.75,0.36,4.22,0.05,93.1,93.2,99,71,76.81,52.93,40.06,-10.32,27,9,6,4
46,2019,11,1,1,a,-2,5.4,-14.6,-0.64,-3.72,2.71,0.03,95.6,94.8,98.1,88,13.57,3.29,0,-73.56,8,1,0,22
46,2019,12,1,1,a,-1.93,2.2,-17.8,-0.66,-3.47,2.14,0.02,94.3,93.6,96.7,78.7,4.47,0,0,-64.15,9,0,0,22
46,2020,1,1,1,a,-2,5.4,-17.4,-0.26,-3.81,4.18,0.05,90.4,89.7,96.2,67.7,14.31,0,0,-76.32,11,0,0,20
46,2020,2,1,1,a,-3.46,3.5,-17.5,-1.32,-5.95,3.73,0.04,89.4,89.1,95.6,70,10.4,0,0,-110.84,10,0,0,19
46,2020,3,1,1,a,-1.61,7.1,-14.3,1.01,-4.9,11.71,0.15,79.8,77.9,95,36.3,22.68,10.52,0,-72.57,12,3,0,19
46,2020,4,1,1,a,0.7,10.2,-11.3,3.58,-2.5,9.58,0.13,71.7,73.2,92.8,33.1,37.92,25.07,5.16,-16.99,19,6,1,11
46,2020,5,1,1,a,7.02,19.9,-3.6,11.06,2.23,12.62,0.2,62.1,64.1,92.5,27.4,217.72,212.45,185.83,0,31,28,21,0
46,2020,6,1,1,a,17.14,28.5,5.9,20.86,12.43,8.92,0.14,60.6,62.6,92.1,36,514.18,514.18,514.18,0,30,30,30,0
46,2020,7,1,1,a,15.19,24.8,8.7,18.22,11.9,7.75,0.1,75.8,77.5,95.1,42.2,470.98,470.98,470.98,0,31,31,31,0
46,2020,8,1,1,a,14.54,24.3,6.6,17.59,11.35,6.17,0.08,78.9,78.4,95.2,47.1,450.69,450.69,450.69,0,31,31,31,0
46,2020,9,1,1,a,10.27,17.1,3.1,13.04,7.49,5.3,0.06,87,86.2,95.4,59,307.97,307.97,307.97,0,30,30,30,0
46,2020,10,1,1,a,5.8,21,-1.9,7.73,4.09,2.95,0.03,92.1,91.9,97.2,70.7,180.76,168.01,159.95,-0.83,29,20,18,2
46,2020,11,1,1,a,1.73,9.3,-4.5,3.19,0.13,5.14,0.06,91.8,90.3,96.9,64.1,63.83,43.07,31.7,-11.88,21,8,5,9
46,2020,12,1,1,a,-2.35,3.1,-8.8,-0.83,-3.99,2.57,0.03,93.5,93.6,98,86.6,7.54,0,0,-80.46,8,0,0,23
46,2021,1,1,1,a,-8.52,0.9,-29.4,-6.27,-11.24,4.01,0.04,92,91.3,97.5,80.9,0.23,0,0,-264.44,3,0,0,28
46,2021,2,1,1,a,-12.19,2.3,-31.8,-9.63,-15.15,3,0.03,87.7,87.9,97,78.1,1.96,0,0,-343.28,3,0,0,25
46,2021,3,1,1,a,-3.94,7.3,-32.4,-0.45,-7.73,6.48,0.08,79,80.2,94.6,48.1,24.02,14.13,0,-146.24,12,4,0,19
46,2021,4,1,1,a,2.23,11.7,-4.1,5.36,-0.9,9.64,0.13,75.3,75.9,94.4,39.1,67.33,36.42,5.11,-0.53,29,9,1,1
46,2021,5,0.3548387096774194,0.3548387096774194,a,3.59,12.9,-3.6,6.55,0.35,14.32,0.21,60.7,67,93.5,37.1,39.45,33.19,21.96,0,11,6,3,0
47,2019,9,0.5333333333333333,0.5333333333333333,a,4.93,10.5,-1,7.53,2.71,7.43,0.08,90,88.5,99.2,62.4,78.89,67.89,56.16,0,16,11,8,0
47,2019,10,1,1,a,1.59,9.5,-5.9,3.12,-0.12,3.63,0.04,98.3,96.4,99.9,79.4,63.25,46.67,38.04,-14.08,21,8,6,10
47,2019,11,0.6666666666666666,0.6666666666666666,a,-2.55,5.2,-13.3,-1.11,-4.34,2.09,0.02,97.4,96.7,99.4,87.4,9.96,0,0,-60.89,5,0,0,15
47,2020,1,0.1935483870967742,0.1935483870967742,a,-0.11,3.3,-2.8,1.05,-1.03,2.02,0.02,92.7,93,96,88,2.28,0,0,-2.93,4,0,0,2
47,2020,2,0.06896551724137931,0.06896551724137931,a,-8.98,-4.8,-13.5,-5.4,-12.25,4.17,0.05,83.9,83.9,88.7,73.9,0,0,0,-17.96,0,0,0,2
47,2020,3,1,1,a,-1.68,7.5,-10.7,0.88,-4.45,12.47,0.16,79.6,77.9,95.9,38.9,18.96,7.18,0,-70.95,11,2,0,20
47,2020,4,1,1,a,0.4,11.6,-8.4,3.47,-2.65,9.67,0.13,73.7,73.7,93.1,37.1,29.47,16.93,0,-17.62,16,4,0,14
47,2020,5,1,1,a,7.42,22.9,-1.7,12.21,2.98,14.44,0.23,57.2,61.6,93.7,24.5,230.15,224.71,197.44,0,31,28,21,0
47,2020,6,1,1,a,17.46,29.8,8.4,22.42,12.78,11.28,0.19,55.6,59.1,93.6,31.3,523.88,523.88,523.88,0,30,30,30,0
47,2020,7,1,1,a,15.13,27.7,9.4,19.14,11.85,10.08,0.13,74.1,75.6,95.1,37.7,469.15,469.15,469.15,0,31,31,31,0
47,2020,8,1,1,a,14.51,25.7,7.2,18.08,11.32,7.15,0.09,76,76.4,95,47,449.92,449.92,449.92,0,31,31,31,0
47,2020,9,1,1,a,10.26,18.1,2,13.07,7.79,6.86,0.08,87.9,86.2,97.1,57.7,307.75,307.75,307.75,0,30,30,30,0
47,2020,10,0.7741935483870968,0.7741935483870968,a,5.38,13.5,-2.5,7.06,3.87,2.97,0.03,95.3,94.7,99,78.5,131.92,122.62,118.76,-2.91,21,14,13,3
47,2021,1,0.25806451612903225,0.25806451612903225,a,-2.13,0.6,-7.8,-1.16,-3.46,2.03,0.02,97.2,97,99.2,93.2,0.61,0,0,-17.64,3,0,0,5
47,2021,2,1,1,a,-12.27,1.7,-25.1,-9.86,-14.67,3.21,0.04,90,90.3,99.2,83.7,0.75,0,0,-344.18,2,0,0,26
47,2021,3,1,1,a,-3.62,8.9,-21.9,-0.57,-6.46,7.4,0.09,81.9,83.3,97.9,51.1,24.12,11.13,0,-136.49,11,3,0,20
47,2021,4,1,1,a,2.63,12.3,-4.3,5.94,-0.12,14.18,0.19,78.3,75.8,98,33.9,79.93,55.55,43.66,-1.07,29,10,7,1
47,2021,5,1,1,a,8.78,30.1,-2.7,13.74,4.9,15.98,0.22,76.3,73.7,98.2,26.5,272.43,267.06,251.15,-0.12,30,26,22,1
47,2021,6,1,1,a,18.72,35.2,7.7,25.59,13.93,12.33,0.2,64.2,62.9,98.4,25.2,561.69,561.69,561.69,0,30,30,30,0
47,2021,7,1,1,a,20.06,34.6,7.9,25.16,15.87,11.06,0.17,63.2,65.2,99.6,33,622.01,622.01,622.01,0,31,31,31,0
47,2021,8,0.12903225806451613,0.12903225806451613,a,13.69,20.3,9.3,15.98,12.1,6.7,0.07,92,91.8,99.9,75.7,54.77,54.77,54.77,0,4,4,4,0
48,2019,9,0.5333333333333333,0.5333333333333333,a,5.13,10.4,0,7.79,2.6,7.03,0.08,87.5,88.2,98.6,57.1,82.12,69.96,58.33,0,16,11,8,0
48,2019,10,1,1,a,2.03,9.5,-5.4,3.6,0.28,4.19,0.04,96.4,94.8,99.5,69.4,73.88,51.73,34.29,-10.85,27,9,5,4
48,2019,11,1,1,a,-2.05,3.2,-13.8,-0.74,-3.8,2.35,0.02,95.9,95.6,98.9,88.7,10.28,0,0,-71.85,8,0,0,22
48,2019,12,1,1,a,-1.82,1.9,-13.8,-0.6,-3.34,2.03,0.02,94.6,93.8,96.4,81.5,5.14,0,0,-61.66,12,0,0,19
48,2020,1,1,1,a,-2.08,4.8,-15.8,-0.32,-3.75,4.12,0.05,91.2,90.5,95.7,70.2,11.94,0,0,-76.41,11,0,0,20
48,2020,2,1,1,a,-3.49,2.8,-15.8,-1.52,-5.68,3.7,0.04,92,90.9,96,77.4,8.11,0,0,-109.43,10,0,0,19
48,2020,3,1,1,a,-1.6,7.1,-12,1.09,-4.57,11.2,0.14,81.5,80.2,95.5,37.1,20.05,7.43,0,-69.67,11,2,0,20
48,2020,4,1,1,a,0.71,9.7,-9.8,3.74,-2.34,8.82,0.12,74.9,75.5,93.5,37.9,34.88,15.72,0,-13.51,19,4,0,11
48,2020,5,1,1,a,7.15,21.7,-2.9,12.02,2.39,12.84,0.2,65,65.5,93.6,25.9,221.72,216.16,190.12,0,31,28,21,0
48,2020,6,1,1,a,17.32,29.9,6.4,22.18,12.47,10.28,0.16,59.7,62.8,96.1,34.9,519.51,519.51,519.51,0,30,30,30,0
48,2020,7,1,1,a,15,26.8,8.9,18.89,11.51,8.42,0.1,83.2,82.6,99.2,40.3,465,465,465,0,31,31,31,0
48,2020,8,1,1,a,14.45,24.9,5.9,18.03,11.32,7.57,0.09,84.2,84.1,100,46.4,447.85,447.85,447.85,0,31,31,31,0
48,2020,9,1,1,a,10.25,17.3,2.4,13.13,7.57,6.05,0.06,94.3,93.4,100,59.1,307.52,307.52,307.52,0,30,30,30,0
48,2020,10,1,1,a,5.63,13.5,-2,7.24,4.1,2.36,0.02,99.6,98.4,100,81.3,176.26,166.16,153.85,-1.88,28,20,17,3
48,2020,11,1,1,a,1.5,9.5,-5,2.98,-0.08,4.65,0.05,99.7,97.2,100,72.6,58.11,38.76,26.01,-13.05,20,7,4,10
48,2020,12,1,1,a,-2.43,2.1,-8.5,-0.99,-3.85,0.67,0.01,99.8,99.5,100,96.6,4.77,0,0,-80.09,7,0,0,24
48,2021,1,1,1,a,-8.34,0.9,-28,-6.16,-10.86,3.82,0.04,98.6,96.9,100,85.6,0.35,0,0,-258.95,3,0,0,28
48,2021,2,1,1,a,-12,1.8,-24.8,-9.6,-14.57,3,0.03,94.7,94.6,100,87.3,1.29,0,0,-337.16,2,0,0,26
48,2021,3,1,1,a,-3.72,7.9,-28.3,-0.55,-6.76,6.73,0.08,88.5,88.8,100,53.1,22.01,10.22,0,-137.25,12,3,0,19
48,2021,4,1,1,a,2.18,11.8,-3.9,5.37,-0.58,11.39,0.14,84,83.6,100,39.3,66.06,34.61,10.88,-0.76,29,8,2,1
48,2021,5,1,1,a,8.65,26.3,-3.7,13,4.71,15.11,0.19,80.8,78.4,100,35,268.02,262.19,245.98,0,31,26,22,0
48,2021,6,1,1,a,18.12,32,5.4,23.33,13.08,11.37,0.16,68.7,68.9,100,30.8,543.48,543.48,543.48,0,30,30,30,0
48,2021,7,1,1,a,19.61,32,8.6,24.31,15.1,10.65,0.15,67.2,70,100,36,607.88,607.88,607.88,0,31,31,31,0
48,2021,8,1,1,a,13.65,21.2,5.4,16.85,10.71,7.99,0.09,94.8,92.1,100,48.6,423.12,423.12,423.12,0,31,31,31,0
48,2021,9,1,1,a,6.84,14.5,-1.4,9.66,4.16,4.84,0.05,93.9,93.2,100,59.7,205.19,202.64,181.56,0,30,29,24,0
48,2021,10,0.16129032258064516,0.16129032258064516,a,7.82,11.6,5,10,6.26,2.22,0.02,94.9,94.6,100,77.2,39.11,39.11,39.11,0,5,5,5,0
49,2019,9,0.5333333333333333,0.5333333333333333,a,5.18,10.9,0.2,7.57,2.97,7.75,0.09,87.5,87.3,99,58.6,82.87,73.22,57.79,0,16,12,8,0
49,2019,10,1,1,a,1.7,9.4,-6,3.43,-0.2,3.82,0.04,96.5,95.9,100,67.8,65.41,45.59,33.59,-12.76,24,8,5,7
49,2019,11,0.7,0.7,a,-2.29,5.2,-14.1,-0.85,-4.07,2.23,0.02,99.3,98.2,100,92,12.27,3.28,0,-60.41,6,1,0,15
49,2019,12,0.16129032258064516,0.16129032258064516,a,-4.99,1.2,-11.8,-2.62,-7.64,1.69,0.02,97.2,97.6,100,88.7,0.67,0,0,-25.62,1,0,0,4
49,2020,1,1,1,a,-2.76,2.6,-16.4,-0.99,-4.67,3.4,0.03,99.4,97.5,100,77.5,7.21,0,0,-92.66,9,0,0,22
49,2020,2,1,1,a,-3.81,2.9,-16.6,-1.89,-6.13,3.37,0.03,98.2,96.9,100,81,6.67,0,0,-117.28,9,0,0,20
49,2020,3,1,1,a,-1.72,7.9,-12.7,1.31,-5.16,13.81,0.17,84.7,82.3,100,37.1,19.85,10.09,0,-73.2,11,3,0,20
49,2020,4,1,1,a,0.83,9.9,-9.1,4.42,-2.47,11.14,0.15,76.4,76.3,99.8,34.8,37.59,20.3,0,-12.68,19,5,0,11
49,2020,5,1,1,a,8.16,23.6,-1.7,13.25,3.05,16.38,0.27,57.4,61.3,99.8,23.4,253.04,248.08,219.04,0,31,29,22,0
49,2020,6,1,1,a,17.68,29,8.8,21.4,12.95,12.33,0.2,55.4,60.9,98.9,32.7,530.32,530.32,530.32,0,30,30,30,0
49,2020,7,1,1,a,15.28,25.1,9,18.35,11.81,10.68,0.13,81.2,81,100,43.6,473.71,473.71,473.71,0,31,31,31,0
49,2020,8,1,1,a,14.45,24.2,7.1,17.52,11.18,7.34,0.09,82.5,83.3,100,51.9,448.09,448.09,448.09,0,31,31,31,0
49,2020,9,1,1,a,10.23,17,3,12.89,7.64,5.89,0.06,94.7,93.1,100,62.6,306.97,306.97,306.97,0,30,30,30,0
49,2020,10,0.7741935483870968,0.7741935483870968,a,5.71,13.5,-2.4,7.38,4.11,3.39,0.03,98.8,97.4,100,73.5,139.46,131.45,124.37,-2.36,22,15,13,2
49,2020,11,0.6333333333333333,0.6333333333333333,a,0.19,8.7,-5.7,1.55,-1.35,1.33,0.01,99.2,98.9,100,87,17.85,5.96,5.96,-14.29,10,1,1,9
49,2020,12,1,1,a,-2.69,2.2,-8.8,-1.19,-4.19,1.06,0.01,98.6,98.7,100,95.8,5.09,0,0,-88.33,7,0,0,24
49,2021,1,1,1,a,-8.6,0.9,-28.8,-6.46,-11.02,3.54,0.04,96.8,95.9,100,84.2,0.31,0,0,-266.76,3,0,0,28
49,2021,2,1,1,a,-12.25,1.2,-24.3,-9.92,-14.65,2.66,0.03,94,93.8,100,85.6,0.48,0,0,-343.36,2,0,0,26
49,2021,3,1,1,a,-3.8,9.4,-27.7,-0.38,-7.16,6.7,0.08,85.1,86.5,99.1,53.2,23.6,11.74,0,-141.5,11,3,0,20
49,2021,4,1,1,a,2.66,13.4,-5.5,6.34,-0.48,14.22,0.18,79.8,77.6,98.4,31.3,80.49,50.32,32.72,-0.74,29,9,5,1
49,2021,5,0.6129032258064516,0.6129032258064516,a,9.64,28.4,-3.2,14.56,5.05,16.87,0.25,66,66.9,97.4,27,183.17,178.82,167.9,0,19,15,12,0
51,2019,9,0.5333333333333333,0.5333333333333333,a,5.1,11,-1,7.76,2.69,8.26,0.1,87,86.4,98.5,54.1,81.62,73.33,58.22,0,16,12,8,0
51,2019,10,1,1,a,1.78,9.6,-6.1,3.46,-0.09,4.28,0.05,95.9,94.6,100,73,68.21,51.43,34.15,-12.98,22,9,5,9
51,2019,11,1,1,a,-2.3,5,-14.2,-0.92,-4.08,2.45,0.03,98.8,97.7,100,89.5,11.29,0,0,-80.21,7,0,0,23
51,2019,12,0.9032258064516129,0.9032258064516129,a,-2.09,1.9,-14.3,-1.11,-3.41,1.79,0.02,99,98.3,100,89.9,2.49,0,0,-61.12,4,0,0,24
51,2020,1,0.6451612903225806,0.6451612903225806,a,-2.74,4.9,-16.8,-0.96,-4.62,4.99,0.05,93,91.9,98.5,68.6,6.18,0,0,-61,6,0,0,14
51,2020,2,1,1,a,-3.6,3,-15.9,-1.54,-5.94,4.07,0.04,92.4,91.7,97.6,75.8,7.92,0,0,-112.28,9,0,0,20
51,2020,3,1,1,a,-1.58,7.4,-10.7,1.1,-4.66,13.1,0.17,80.4,78.3,96.9,35.5,21.34,10.65,0,-70.34,11,3,0,20
51,2020,4,1,1,a,0.72,11.1,-8.8,3.91,-2.63,10.46,0.14,72.8,73.3,94.6,32.3,36.06,21.92,0,-14.34,19,5,0,11
51,2020,5,1,1,a,7.79,23.1,-2.5,12.64,2.77,14.66,0.24,56.8,61.4,94.9,23.5,241.52,235.59,205.82,0,31,28,21,0
51,2020,6,1,1,a,17.92,31.3,6.8,23.53,12.41,11.47,0.19,56.9,60.3,94.6,30.7,537.68,537.68,537.68,0,30,30,30,0
51,2020,7,1,1,a,15.51,26.7,8.8,19.91,11.67,9.59,0.12,76.9,77.2,96.4,32.2,480.81,480.81,480.81,0,31,31,31,0
51,2020,8,1,1,a,14.62,25.4,6.1,18.47,11.1,6.83,0.09,80.9,80,97.4,45.4,453.14,453.14,453.14,0,31,31,31,0
51,2020,9,1,1,a,10.21,17.5,2.1,13.17,7.39,6.68,0.07,91,90.4,100,57.5,306.28,306.28,306.28,0,30,30,30,0
51,2020,10,0.7096774193548387,0.7096774193548387,a,5.93,13.1,-2.3,7.57,4.4,2.5,0.03,97.8,97.4,100,80.4,132.89,124.5,120.52,-2.38,20,14,13,2
51,2020,11,0.36666666666666664,0.36666666666666664,a,-1.16,2.5,-5.2,-0.01,-2.43,2.12,0.02,99.2,98.5,100,84.7,2.46,0,0,-15.24,2,0,0,9
51,2020,12,1,1,a,-2.73,2.9,-8.9,-1.3,-4.21,0.96,0.01,99.2,99,100,95.8,5.32,0,0,-89.89,4,0,0,27
51,2021,1,1,1,a,-8.62,0.2,-28.3,-6.56,-11.05,3.87,0.04,97.3,96.2,100,84.2,0,0,0,-267.3,1,0,0,31
51,2021,2,1,1,a,-12.16,2.1,-24.7,-9.73,-14.74,2.74,0.03,93.8,93.8,100,85.7,1.24,0,0,-341.83,2,0,0,26
51,2021,3,1,1,a,-3.63,8.4,-25.4,-0.41,-6.86,7.89,0.09,84.8,85.2,100,49,24.05,14.42,0,-136.65,12,4,0,19
51,2021,4,1,1,a,2.52,12.9,-4.4,5.87,-0.53,14.66,0.19,78.7,77.6,99.9,35.4,76.47,50.55,35.31,-0.79,28,10,6,2
51,2021,5,0.8064516129032258,0.8064516129032258,a,9.18,26.9,-2.8,13.59,5.1,18.36,0.25,77.6,74.1,100,31,229.59,223.43,202.83,0,25,20,15,0
52,2019,9,0.5333333333333333,0.5333333333333333,a,5.19,10.9,-1.4,8.18,2.35,7.2,0.08,89.5,90.4,100,57,83.03,70.85,59.46,0,16,11,8,0
52,2019,10,1,1,a,2.09,9.8,-5.9,3.72,0.17,3.95,0.04,98.2,96.5,100,68,75.56,51.82,34.83,-10.85,27,9,5,4
52,2019,11,1,1,a,-2.07,3.3,-14.5,-0.71,-3.89,1.53,0.02,99.4,98.7,100,92.2,9.67,0,0,-71.72,8,0,0,22
52,2019,12,1,1,a,-1.95,1.9,-16.3,-0.57,-3.65,1.47,0.01,99.4,98.9,100,82.7,4.38,0,0,-64.93,12,0,0,19
52,2020,1,1,1,a,-2.25,4.5,-16.6,-0.45,-4.04,4.8,0.05,95.6,94.7,100,67.3,10.27,0,0,-80.05,11,0,0,20
52,2020,2,1,1,a,-3.63,2.5,-16.8,-1.13,-6.07,3.29,0.04,93.9,93.6,99.5,76.7,9.03,0,0,-114.26,10,0,0,19
52,2020,3,1,1,a,-1.85,7.1,-13.2,1.29,-5.32,11.48,0.14,84.6,82.1,99.4,35,17.84,3.7,0,-75.22,11,1,0,20
52,2020,4,1,1,a,0.61,9.8,-11.2,4.19,-2.88,8.79,0.11,76.5,76.6,97.8,35,32.82,11.04,0,-14.61,19,3,0,11
52,2020,5,1,1,a,6.99,22.5,-3.4,12.23,1.63,13.2,0.2,64.9,67,97.9,25,216.68,211.28,181.41,0,31,28,20,0
52,2020,6,1,1,a,17.29,30.2,6.2,22.45,12.16,9.06,0.14,61.6,64.2,95.3,33.2,518.85,518.85,518.85,0,30,30,30,0
52,2020,7,1,1,a,15.09,25.9,8.8,19.19,11.42,7.36,0.09,80.4,80.6,97.5,38.3,467.92,467.92,467.92,0,31,31,31,0
52,2020,8,1,1,a,14.41,25.2,5.4,18.46,11.01,6.15,0.08,80.8,81.3,96.9,42.9,446.57,446.57,446.57,0,31,31,31,0
52,2020,9,1,1,a,10.29,17.9,1.9,13.58,7.31,5.52,0.06,90.7,89,98.6,58.8,308.68,308.68,308.68,0,30,30,30,0
52,2020,10,1,1,a,5.73,14,-2,7.45,4,3.49,0.04,95.2,94.6,100,75.9,179.17,168.52,156.09,-1.67,28,20,17,3
52,2020,11,1,1,a,1.56,9.5,-5.4,3.06,-0.08,4.8,0.05,94.2,92.8,99.7,68.9,59.16,41.99,26.08,-12.47,21,8,4,9
52,2020,12,1,1,a,-2.39,1.7,-9,-0.87,-3.87,2.76,0.03,94.3,94.7,100,88.6,4.5,0,0,-78.53,8,0,0,23
52,2021,1,1,1,a,-8.52,0.9,-28.6,-6.29,-11.16,2.99,0.03,93.8,93.7,99.2,86.1,0.48,0,0,-264.7,3,0,0,28
52,2021,2,1,1,a,-12.34,2.4,-27.9,-9.78,-15.3,2.52,0.03,91.5,91.4,98.9,81.3,1.18,0,0,-346.82,2,0,0,26
52,2021,3,1,1,a,-3.96,7.6,-30.4,-0.09,-7.63,5.44,0.06,85.2,84.6,98.6,48.6,21.44,9.78,0,-144.33,12,3,0,19
52,2021,4,1,1,a,1.76,10,-5,5.48,-1.39,8.49,0.1,78.5,80.9,97.2,41.6,53.76,14.49,0,-0.92,29,4,0,1
52,2021,5,1,1,a,8.63,26.6,-4.8,13.34,4.4,12.65,0.17,76.5,74.7,97.1,31.8,267.53,262.49,246.95,0,31,26,22,0
52,2021,6,1,1,a,18.07,32.1,5,23.58,12.81,8.66,0.13,67.7,66.9,96.1,30.5,542.01,542.01,542.01,0,30,30,30,0
52,2021,7,1,1,a,19.43,31.1,8.3,24.45,14.75,8.93,0.13,66.4,69.3,98.1,36.5,602.38,602.38,602.38,0,31,31,31,0
52,2021,8,1,1,a,13.79,21.7,5.6,17.42,10.66,7.18,0.08,87.3,85.8,97.9,46.8,427.5,427.5,427.5,0,31,31,31,0
52,2021,9,1,1,a,6.83,14.9,-1.6,9.94,3.92,4.69,0.05,87.3,87.5,98.6,59.9,204.83,202.38,185.69,0,30,29,25,0
52,2021,10,0.16129032258064516,0.16129032258064516,a,8.23,12.5,5.3,10.48,6.64,2.82,0.03,87.1,86.3,96.1,69.2,41.16,41.16,41.16,0,5,5,5,0
53,2019,9,0.5333333333333333,0.5333333333333333,a,4.67,11.3,-2,7.94,1.64,5.53,0.06,92.3,90.7,98.3,53,74.75,63.31,56.2,0,16,10,8,0
53,2019,10,1,1,a,1.59,9.7,-6.6,3.53,-0.47,2.95,0.03,98,96.9,100,68.6,62.22,45.51,33.83,-12.83,23,8,5,8
53,2019,11,1,1,a,-2.44,5.6,-15.7,-1.02,-4.32,2.33,0.02,99.1,98.1,100,87,11.46,0,0,-84.68,7,0,0,23
53,2019,12,1,1,a,-2.41,1,-15.7,-1.21,-4,1.29,0.01,100,99.3,100,92,1.38,0,0,-76.17,3,0,0,28
53,2020,1,0.9032258064516129,0.9032258064516129,a,-2.64,2.5,-17.8,-0.76,-4.71,2.58,0.03,99.8,98.4,100,86.6,5.81,0,0,-79.67,8,0,0,20
53,2020,2,0.8620689655172413,0.8620689655172413,a,-3.5,3.1,-16.8,-0.97,-6.06,4.04,0.04,98.8,96.5,100,67.2,6.92,0,0,-94.43,9,0,0,16
53,2020,3,1,1,a,-1.56,12.6,-13.2,3.63,-5.58,13.56,0.17,86.7,81.9,100,30.1,21.54,10.22,0,-69.78,11,3,0,20
53,2020,4,1,1,a,0.75,14.8,-10.6,6.78,-3.46,9.61,0.12,77.4,78,99.4,33.7,35.01,15.45,0,-12.51,19,4,0,11
53,2020,5,1,1,a,7.64,26,-3.8,15.45,1.22,15.46,0.24,62.9,65,99.5,21.6,236.7,229.29,195.87,0,31,28,20,0
