﻿1;2020-10-23;16.00.08;0,5;99,3;
2;2020-10-23;18.00.08;-0,3;99,3;
3;2020-10-23;20.00.08;-0,6;99,0;
4;2020-10-23;22.00.08;-0,7;98,1;
5;2020-10-24;00.00.08;-0,5;97,0;
6;2020-10-24;02.00.08;-0,9;97,0;
7;2020-10-24;04.00.08;-0,4;98,3;
8;2020-10-24;06.00.08;-0,1;96,8;
9;2020-10-24;08.00.08;-0,3;96,6;
10;2020-10-24;10.00.08;0,0;97,4;
11;2020-10-24;12.00.08;0,8;94,1;
12;2020-10-24;14.00.08;1,7;89,9;
13;2020-10-24;16.00.08;1,9;90,2;
14;2020-10-24;18.00.08;1,3;93,5;
15;2020-10-24;20.00.08;1,3;94,8;
16;2020-10-24;22.00.08;0,4;96,1;
17;2020-10-25;00.00.08;1,3;92,7;
18;2020-10-25;02.00.08;-1,1;96,8;
19;2020-10-25;04.00.08;-0,1;97,9;
20;2020-10-25;06.00.08;-0,7;97,9;
21;2020-10-25;08.00.08;-0,9;98,2;
22;2020-10-25;10.00.08;-1,0;97,9;
23;2020-10-25;12.00.08;-0,6;97,0;
24;2020-10-25;14.00.08;0,3;96,0;
25;2020-10-25;16.00.08;0,3;97,0;
26;2020-10-25;18.00.08;0,0;97,8;
27;2020-10-25;20.00.08;0,4;97,9;
28;2020-10-25;22.00.08;0,7;97,2;
29;2020-10-26;00.00.08;1,2;96,4;
30;2020-10-26;02.00.08;1,6;96,6;
31;2020-10-26;04.00.08;2,3;97,3;
32;2020-10-26;06.00.08;3,1;98,4;
33;2020-10-26;08.00.08;3,9;98,7;
34;2020-10-26;10.00.08;5,2;98,9;
35;2020-10-26;12.00.08;6,4;99,0;
36;2020-10-26;14.00.08;7,9;99,0;
37;2020-10-26;16.00.08;8,5;98,2;
38;2020-10-26;18.00.08;8,4;95,3;
39;2020-10-26;20.00.08;8,3;94,4;
40;2020-10-26;22.00.08;8,1;95,4;
41;2020-10-27;00.00.08;8,2;95,5;
42;2020-10-27;02.00.08;8,3;95,3;
43;2020-10-27;04.00.08;8,3;96,0;
44;2020-10-27;06.00.08;8,2;96,5;
45;2020-10-27;08.00.08;7,9;97,9;
46;2020-10-27;10.00.08;8,0;97,9;
47;2020-10-27;12.00.08;8,5;96,8;
48;2020-10-27;14.00.08;9,0;97,7;
49;2020-10-27;16.00.08;9,4;97,2;
50;2020-10-27;18.00.08;9,7;96,5;
51;2020-10-27;20.00.08;9,7;97,8;
52;2020-10-27;22.00.08;9,9;98,2;
53;2020-10-28;00.00.08;9,7;98,4;
54;2020-10-28;02.00.08;9,0;98,5;
55;2020-10-28;04.00.08;8,0;98,6;
56;2020-10-28;06.00.08;7,5;98,8;
57;2020-10-28;08.00.08;6,7;98,9;
58;2020-10-28;10.00.08;7,1;99,0;
59;2020-10-28;12.00.08;7,2;99,1;
60;2020-10-28;14.00.08;7,1;99,0;
61;2020-10-28;16.00.08;7,0;98,9;
62;2020-10-28;18.00.08;7,0;98,9;
63;2020-10-28;20.00.08;7,0;98,9;
64;2020-10-28;22.00.08;7,1;99,0;
65;2020-10-29;00.00.08;7,1;99,0;
